CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	LIPID SPECIES LEVEL	LIPID MOLECULAR SPECIES LEVEL	LIPID SN POSITION LEVEL	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM
100015654	402	57389	210937	Lipid	Fatty Acid Hydroxyl Fatty Acid	1648	NAMED	PGKKGBQMNNEIHV-PFONDFGASA-N	OC(CCCCCCCC(OC(CCCCCCC/C=C\CCCCCCCC)=O)CCCCCCCCC)=O	OAHSA (18:1/OH-18:0)	OAHSA (18:1/OH-18:0)									Pos Late
100015655	402	57390	210938	Lipid	Fatty Acid Hydroxyl Fatty Acid	1647	NAMED	IKFIVOAPLOWJFQ-XVTLYKPTSA-N	CCCCCCC(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)CCCCCCCCCCC(O)=O	LAHSA (18:2/OH-18:0)*	LAHSA (18:2/OH-18:0)*									Pos Late
100015666	305	57404	211018	Lipid	Phospholipid Metabolism	2264	NAMED	ZWZWYGMENQVNFU-AKGZTFGVSA-N	OC([C@@H](N)COP(OCC(CO)O)(O)=O)=O	glycerophosphoserine*	glycerophosphoserine*					2339060			3081457	Polar
100015682	402	61709	218052	Lipid	Diacylglycerol	2923	NAMED	YXWUQOYZMIXAFY-UHFFFAOYSA-N	OCC(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	palmitoyl-myristoyl-glycerol (16:0/14:0) [1]*	palmitoyl-myristoyl-glycerol (16:0/14:0) [1]*	DG 30:0	DG 14:0_16:0	Unknown			HMDB0007011		13734178	Pos Late
100015683	402	57407	211056	Lipid	Diacylglycerol	2925	NAMED	AMBUOMWGQGABQI-BIXSNLIQSA-N	OCC(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	myristoyl-linoleoyl-glycerol (14:0/18:2) [1]*	myristoyl-linoleoyl-glycerol (14:0/18:2) [1]*	DG 32:2	DG 14:0_18:2	Unknown			HMDB0007016		14275352	Pos Late
100015684	402	57408	211057	Lipid	Diacylglycerol	2926	NAMED	AMBUOMWGQGABQI-BIXSNLIQSA-N	OCC(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O	myristoyl-linoleoyl-glycerol (14:0/18:2) [2]*	myristoyl-linoleoyl-glycerol (14:0/18:2) [2]*	DG 32:2	DG 14:0_18:2	Unknown			HMDB0007016		14275352	Pos Late
100015715	402	57425	211078	Lipid	Lactosylceramides (LCER)	3117	NAMED	FGJIXPPBZNPEHW-CRMMDXJYSA-N	[H][C@](NC(CCCCCCCCCCCCCCCCCCC)=O)(CO[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@H](O2)CO)[C@H](O1)CO)[C@@](O)([H])/C=C/CCCCCCCCCCCCC	lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*	lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*	LacCer 38:1;O2	LacCer 18:1;O2_20:0	LacCer 18:1;O2/20:0		24846892	HMDB0011593	C01290	53481000	Pos Late
100015723	402	57428	211081	Lipid	Sphingosines	3195	NAMED	BTUSGZZCQZACPT-YYZTVXDQSA-N	OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCC	hexadecasphingosine (d16:1)*	hexadecasphingosine (d16:1)*					28533427			14767871	Pos Late
100015727	402	57437	211091	Lipid	Ceramides	3078	NAMED	ODRVSCJZSDNQBP-LMGPGFSZSA-N	OC(/C=C/CCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O	"ceramide (d16:1/24:1, d18:1/22:1)*"	"ceramide (d16:1/24:1, d18:1/22:1)*"	CER 40:2;O2	Unknown	Unknown						Pos Late
100015735	402	57432	211086	Lipid	Ceramides	3074	NAMED	ZKRPGPZHULJLKJ-IMVLJIQESA-N	OC(/C=C/CCCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC)=O	"ceramide (d18:1/14:0, d16:1/16:0)*"	"ceramide (d18:1/14:0, d16:1/16:0)*"	CER 32:1;O2	Unknown	Unknown			"HMDB0240681,HMDB0011773"			Pos Late
100015744	402	57443	211097	Lipid	Ceramides	3079	NAMED	QMVWGDBKESWTON-OQKRWUNJSA-N	CCCCCCCCCCCCC/C=C/C(O)C(NC(CCC/C=C/CC/C=C/CCCCCCCCCCCCCC)=O)CO	"ceramide (d18:2/24:1, d18:1/24:2)*"	"ceramide (d18:2/24:1, d18:1/24:2)*"	CER 42:3;O2	Unknown	Unknown			"HMDB0240679,HMDB0240680"			Pos Late
100015745	402	57453	211107	Lipid	Hexosylceramides (HCER)	3110	NAMED	WYTRSDHGWSSQLK-PCKKJQKNSA-N	OC(/C=C/CCCCCCCC/C=C\CCC)C(COC1C(O)C(O)C(O)C(CO)O1)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O	"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*"	"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*"	HexCer 42:3;O2	Unknown	Unknown						Pos Late
100015755	402	57440	211094	Lipid	Ceramides	3077	NAMED	XWBWIAOWSABHFI-QOSDPKFLSA-N	OC(/C=C/CCCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCCCCCCCC)=O	"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*"	"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*"	CER 38:1;O2	Unknown	Unknown			"HMDB0240684,HMDB0240682,HMDB0004951"			Pos Late
100015760	402	57463	211119	Lipid	Fatty Acid Metabolism (Acyl Choline)	1971	NAMED	GVYIAXNFCSAJSK-OKLKQMLOSA-N	C[N+](C)(C)C[CH-]OC(CCCCCCC/C=C/C/C=C/CCCCC)=O	linoleoylcholine*	linoleoylcholine*						HMDB0013213		53481656	Pos Late
100015762	209	57467	211123	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1597	NAMED	RILVNGKQIULBOQ-YHTMAJSVSA-N	CCCCC/C=C/C/C=C/C/C=C/CCCCCCCCC(O)=O	docosatrienoate (22:3n6)*	docosatrienoate (22:3n6)*								75955220	Neg
100015766	402	57470	211127	Lipid	Lysophospholipid	2701	NAMED	HEQMDGOBDIGJOC-XMMPIXPASA-N	O=C(CCCCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)O	1-arachidoyl-GPE (20:0)*	1-arachidoyl-GPE (20:0)*	LPE 20:0	LPE 20:0	LPE 20:0/0:0		24769389	HMDB11511			Pos Late
100015785	209	57810	213739	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1588	NAMED	YHGJECVSSKXFCJ-KUBAVDMBSA-N	OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	nisinate (24:6n3)	nisinate (24:6n3)				68378-49-4	9967286	HMDB0013025		11792612	Neg
100015786	402	57476	211139	Lipid	Dihydrosphingomyelins	3130	NAMED	UGRZESKDAPEULH-ACEXITHZSA-N	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O	"sphingomyelin (d18:0/20:0, d16:0/22:0)*"	"sphingomyelin (d18:0/20:0, d16:0/22:0)*"	SM 38:0;O2	Unknown	Unknown			HMDB0012090			Pos Late
100015787	402	57475	211138	Lipid	Sphingomyelins	3148	NAMED	HAFQHLHNPJDAGB-MAJDXUCPSA-N	CCCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)/C=C/CCCCCCCCCCCCC)COP([O-])(OCC[N+](C)(C)C)=O)=O	"sphingomyelin (d18:1/19:0, d19:1/18:0)*"	"sphingomyelin (d18:1/19:0, d19:1/18:0)*"	SM 37:1;O2	Unknown	Unknown						Pos Late
100015789	402	57479	211142	Lipid	Sphingomyelins	3139	NAMED	ZLNGRWIWHFFRNK-UKCALJHFSA-N	CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCC/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O	sphingomyelin (d18:2/24:2)*	sphingomyelin (d18:2/24:2)*	SM 42:4;O2	SM 18:2;O2_24:2	SM 18:2;O2/24:2			HMDB0240644			Pos Late
100015791	402	57482	211145	Lipid	Sphingomyelins	3138	NAMED	FEKSRDMVIULIDJ-SQPFVDNVSA-N	CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCC/C=C/CCC)=O)COP([O-])(OCC[N+](C)(C)C)=O	sphingomyelin (d18:2/23:1)*	sphingomyelin (d18:2/23:1)*	SM 41:3;O2	SM 18:2;O2_23:1	SM 18:2;O2/23:1			HMDB0240668			Pos Late
100015792	402	57478	211141	Lipid	Sphingomyelins	3159	NAMED	JONXXLXMISNQNG-BXMSAMRLSA-N	[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC	"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*"	"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*"	SM 43:1;O2	Unknown	Unknown		24846885	"HMDB0240675,HMDB0240674,HMDB0240673,HMDB0240671"			Pos Late
100015797	209	57658	212715	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1584	NAMED	OQOCQFSPEWCSDO-JLNKQSITSA-N	OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	heneicosapentaenoate (21:5n3)	heneicosapentaenoate (21:5n3)				24257-10-1	10171040			11998573	Neg
100015878	400	57642	213041	Xenobiotics	Drug - Antibiotic	5548	NAMED	VAOCPAMSLUNLGC-UHFFFAOYSA-N	Cc1n(CCO)c([N+]([O-])=O)cn1	metronidazole	metronidazole				73334-05-1	4029	HMDB0015052	"DG00006,C07203,D00409"	4173	Pos Early
100015882	402	57595	212143	Lipid	Hexosylceramides (HCER)	3106	NAMED	FXNTXJCUSRJUFN-QOSDPKFLSA-N	OCC(NC(CCCCCCCCCCCCCCCCCCC)=O)C(OC1OC(CO)C(O)C(O)C1O)/C=C/CCCCCCCCCCCCC	"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"	"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"	HexCer 38:1;O2	Unknown	Unknown						Pos Late
100015962	400	57687	213101	Amino Acid	Lysine Metabolism	141	NAMED	CDLVFVFTRQPQFU-UHFFFAOYSA-N	C[N+](C)(C)CCCCC([O-])=O	"N,N,N-trimethyl-5-aminovalerate"	"N,N,N-trimethyl-5-aminovalerate"					34236878			14274897	Pos Early
100015965	209	63152	221887	Xenobiotics	Food Component/Plant	5125	NAMED	WYUFTYLVLQZQNH-UHFFFAOYSA-N	CCOC1C(O)C(O)C(O)C(CO)O1	ethyl alpha-glucopyranoside	ethyl alpha-glucopyranoside				34625-23-5	378664	HMDB0029968		11127487	Neg
100015966	402	57635	212257	Cofactors and Vitamins	Vitamin A Metabolism	4465	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (1)	carotene diol (1)									Pos Late
100015967	402	57636	212258	Cofactors and Vitamins	Vitamin A Metabolism	4466	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (2)	carotene diol (2)									Pos Late
100015968	402	57637	212259	Cofactors and Vitamins	Vitamin A Metabolism	4467	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (3)	carotene diol (3)									Pos Late
100016005	402	57722	213237	Lipid	Plasmalogen	2811	NAMED	MFZLAZYUXHHSIA-HVODBARTSA-N	O=P([O-])(OCC[N+](C)(C)C)OC[C@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COCCCCCCCC/C=C\CCCCCCCC	1-oleyl-2-linoleoyl-GPC (O-18:1/18:2)*	1-oleyl-2-linoleoyl-GPC (O-18:1/18:2)*	PC O-36:3	PC O-18:1_18:2	PC O-18:1/18:2			HMDB0013429		24778939	Pos Late
100016019	402	57757	213377	Lipid	Phosphatidylcholine (PC)	2300	NAMED	NPGWXTIWUUFYAB-DIPNUNPCSA-N	O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCC)=O	1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*	1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*	PC 31:0	PC 15:0_16:0	Unknown		24766642	HMDB0007967		24778680	Pos Late
100019796	402	61514	217736	Lipid	Phosphatidylethanolamine (PE)	2451	NAMED	CEVVUBCHWNKKNN-VDLQPGGRSA-N	[H][C@](OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCCN)(O)=O)COCCCCCCCCCCCCCCCCCC	1-stearyl-2-oleoyl-GPE (O-18:0/18:1)*	1-stearyl-2-oleoyl-GPE (O-18:0/18:1)*	PE O-36:1	PE O-18:0_18:1	PE O-18:0/18:2						Pos Late
100019962	209	61829	218252	Lipid	Lysophospholipid	2739	NAMED	FEWCZOSQEKFJGK-LHZCVKNISA-N	O[C@@H](COP(O)(O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)=O)COC(CCCCCCCCCCCCC)=O	1-myristoyl-GPI (14:0)*	1-myristoyl-GPI (14:0)*	LPI 14:0	LPI 14:0	LPI 14:0/0:0						Neg
100019966	209	61843	218451	Lipid	"Fatty Acid, Monohydroxy"	2013	NAMED	MFBDGGFIQVOLTJ-MDZDMXLPSA-N	CCCCCCCC/C=C/CCCCCC(O)CC(O)=O	3-hydroxyoleate*	3-hydroxyoleate*									Neg
100019968	305	61858	218556	Carbohydrate	Pentose Metabolism	1308	NAMED	QXKAIJAYHKCRRA-PZGQECOJSA-N	OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O	lyxonate	lyxonate						HMDB0060255			Polar
100020203	400	62062	218866	Xenobiotics	Food Component/Plant	5100	NAMED	DJMIFDZBCUUQJN-NTSWFWBYSA-N	O[C@@H]1[C@H](C([O-])=O)[N+](C)(C)CC1	3-hydroxystachydrine*	3-hydroxystachydrine*					391002		C10151	46173781	Pos Early
100020205	400	62060	218876	Amino Acid	Alanine and Aspartate Metabolism	43	NAMED	ZBYVTTSIVDYQSO-REOHCLBHSA-N	O=C(O)[C@@H](N)CC(NO)=O	hydroxyasparagine**	hydroxyasparagine**					88149	HMDB32332	C20631	15991574	Pos Early
100020217	400	62947	220818	Amino Acid	Urea cycle; Arginine and Proline Metabolism	527	NAMED	KXONJPJIFNGMCN-UHFFFAOYSA-N	O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O	"N,N,N-trimethyl-alanylproline betaine (TMAP)"	"N,N,N-trimethyl-alanylproline betaine (TMAP)"						HMDB0240365			Pos Early
100020243	209	62106	218952	Xenobiotics	Drug - Antibiotic	5536	NAMED	GXPIUNZCALHVBA-UHFFFAOYSA-N	O=S(C1=CC=C(C=C1)NC(C)=O)(NC2=NOC(C)=C2)=O	N4-acetylsulfamethoxazole*	N4-acetylsulfamethoxazole*					58771	HMDB0013854	"D01601,C13061"	65280	Neg
100020343	209	62850	220619	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1573	NAMED	HXHZGHRLVRFQDR-HZJYTTRNSA-N	OC(CCC/C=C\C/C=C\CCCCC)=O	tetradecadienoate (14:2)*	tetradecadienoate (14:2)*				39039-37-7	4471834	HMDB0000560		5312409	Neg
100020360	209	62955	220839	Amino Acid	Tryptophan Metabolism	285	NAMED	BXZSKDOPGDPDEG-UHFFFAOYSA-N	OC1=CC(C(O)=O)=NC(C1=CC=C2)=C2OC	8-methoxykynurenate	8-methoxykynurenate				2929-14-8	68710	HMDB0060426	C05830	76230	Neg
100020361	400	62853	220624	Amino Acid	Urea cycle; Arginine and Proline Metabolism	497	NAMED	YCCMTCQQDULIFE-UHFFFAOYSA-N	NC1CCCNC1=O	3-amino-2-piperidone	3-amino-2-piperidone				1892-22-4	4371576	HMDB0000323		5200225	Pos Early
100020377	209	64131	233912	Xenobiotics	Food Component/Plant	5260	NAMED	WYUFTYLVLQZQNH-JAJWTYFOSA-N	O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O	ethyl beta-glucopyranoside	ethyl beta-glucopyranoside					108559	HMDB0029968		121667	Neg
100020478	209	62276	219247	Lipid	"Fatty Acid, Dicarboxylate"	1712	NAMED	QHRHXXRXWDTFLI-HZJYTTRNSA-N	CCCCC/C=C\C/C=C\CC(O)=O	dodecadienoate (12:2)*	dodecadienoate (12:2)*								25480	Neg
100020487	400	62309	219289	Amino Acid	Polyamine Metabolism	553	NAMED	YGIAGXACEXFIDU-UHFFFAOYSA-N	O=C(C)NCCCNCCCC(O)=O	N-acetyl-isoputreanine	N-acetyl-isoputreanine								131802901	Pos Early
100020488	400	62310	219290	Xenobiotics	Chemical	6286	NAMED	QSPWUNSFUXUUDG-UHFFFAOYSA-N	OC(C(C)CSCC(N)C(O)=O)=O	3-S-cysteinyl-2-methylpropanoate*	3-S-cysteinyl-2-methylpropanoate*					13664198	HMDB30411			Pos Early
100020578	209	63597	222898	Xenobiotics	Benzoate Metabolism	4541	NAMED	USWXDXYEVISELK-UHFFFAOYSA-N	OS(OC1=CC=C(CC=C)C=C1O)(=O)=O	4-allylcatechol sulfate	4-allylcatechol sulfate									Neg
100020715	209	62383	219530	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1575	NAMED	FAFSAZIEJFMBBY-PDBXOOCHSA-N	O=C(CCCCCC/C=C\C/C=C\C/C=C\CC)O	heptadecatrienoate (17:3)*	heptadecatrienoate (17:3)*					17220717		C16344	16061034	Neg
100020769	209	62449	219679	Lipid	Monoacylglycerol	2904	NAMED	KRUXHXDPFZXFJX-FPLPWBNLSA-N	CCCCCC/C=C\CCCCCCCCC(OCC(O)CO)=O	1-heptadecenoylglycerol (17:1)*	1-heptadecenoylglycerol (17:1)*	MG 17:1	MG 17:1	MG 17:1/0:0/0:0		58191491				Neg
100020770	209	62448	219678	Lipid	Monoacylglycerol	2905	NAMED	YSRXYXPTSVGTQY-FPLPWBNLSA-N	OCC(OC(CCCCCCCC/C=C\CCCCCC)=O)CO	2-heptadecenoylglycerol (17:1)*	2-heptadecenoylglycerol (17:1)*	MG 17:1	MG 17:1	MG 0:0/17:1/0:0						Neg
100020771	209	62450	219681	Lipid	Monoacylglycerol	2887	NAMED	HOQOTDYOQAHFNL-MURFETPASA-N	OCC(OC(CCCCCCC/C=C\C/C=C\CCCCCCC)=O)CO	2-dihomo-linoleoylglycerol (20:2)*	2-dihomo-linoleoylglycerol (20:2)*	MG 20:2	MG 20:2	Unknown						Neg
100020825	400	62557	219908	Lipid	"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"	1944	NAMED	VYEONLJQPYRKAN-UHFFFAOYSA-N	C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O	3-hydroxyhexanoylcarnitine (1)	3-hydroxyhexanoylcarnitine (1)									Pos Early
100020826	400	62556	219907	Lipid	"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)"	1945	NAMED	VYEONLJQPYRKAN-UHFFFAOYSA-N	C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O	3-hydroxyhexanoylcarnitine (2)	3-hydroxyhexanoylcarnitine (2)									Pos Early
100020827	209	62567	219930	Xenobiotics	"Drug - Analgesics, Anesthetics"	5429	NAMED	VOXWKXZBPMQUJH-UHFFFAOYSA-N	CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O	3-(methylthio)acetaminophen sulfate*	3-(methylthio)acetaminophen sulfate*									Neg
100020837	305	63042	221622	Xenobiotics	Drug - Topical Agents	6004	NAMED	AKEUNCKRJATALU-UHFFFAOYSA-N	OC(C1=C(O)C=CC=C1O)=O	"2,6-dihydroxybenzoic acid"	"2,6-dihydroxybenzoic acid"				303-07-1	8974	HMDB0013676		9338	Polar
100020868	400	64075	235069	Xenobiotics	Drug - Antibiotic	5572	NAMED	IEDVJHCEMCRBQM-UHFFFAOYSA-N	COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1	trimethoprim	trimethoprim				738-70-5	5376	HMDB0014583	"C01965,D00145"	5578	Pos Early
100020893	209	62805	220431	Amino Acid	"Methionine, Cysteine, SAM and Taurine Metabolism"	455	NAMED	XMZBEAXQGSBWLG-NSCUHMNNSA-N	OC(C(O)=O)C(O)/C=C/SC	"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"	"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*"						HMDB0240388			Neg
100020918	400	63284	222266	Xenobiotics	Drug - Antiviral	5621	NAMED	JTEGQNOMFQHVDC-NKWVEPMBSA-N	O=c1nc(N)ccn1[C@@H]2CS[C@H](CO)O2	lamivudine	lamivudine				134678-17-4	54812	HMDB0014847	C07065	60825	Pos Early
100020922	209	63282	222261	Xenobiotics	Drug - Antiviral	5614	NAMED	XPOQHMRABVBWPR-ZDUSSCGKSA-N	Clc1ccc2c([C@@](C#CC3CC3)(C(F)(F)F)OC(N2)=O)c1	efavirenz	efavirenz				154598-52-4	57715	HMDB0014763	"C08088,D00896"	64139	Neg
100020924	400	63291	222290	Xenobiotics	Drug - Antiviral	5616	NAMED	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Cc1c(NC(c2c(N3C4CC4)nccc2)=O)c3ncc1	nevirapine	nevirapine				129618-40-2	4308	HMDB0014383	"C07263,D00435"	4463	Pos Early
100020929	402	63278	222250	Xenobiotics	Drug - Antiviral	5605	NAMED	NCDNCNXCDXHOMX-XGKFQTDJSA-N	CC(c1scc(CN(C(N[C@H](C(N[C@H](C[C@H](O)[C@@H](NC(OCc2scnc2)=O)Cc3ccccc3)Cc4ccccc4)=O)C(C)C)=O)C)n1)C	ritonavir	ritonavir				155213-67-5	347980	HMDB0014646	D00427	392622	Pos Late
100020932	209	63288	222278	Xenobiotics	Drug - Antiviral	5608	NAMED	KJHKTHWMRKYKJE-SUGCFTRWSA-N	Cc1c(OCC(N[C@H]([C@@H](O)C[C@@H](NC([C@@H](N2CCCNC2=O)C(C)C)=O)Cc3ccccc3)Cc4ccccc4)=O)c(C)ccc1	lopinavir	lopinavir				192725-17-0	83706	HMDB0015539	D01425	92727	Neg
100020973	209	63230	222087	Xenobiotics	Chemical	6296	NAMED	UAQAOMYUJQVGMD-UHFFFAOYSA-N	CC1=NC=C(OS(=O)(O)=O)C=C1	5-hydroxy-2-methylpyridine sulfate	5-hydroxy-2-methylpyridine sulfate									Neg
100020975	209	63227	222084	Xenobiotics	Chemical	6298	NAMED	GOXQGRHDLROYBT-UHFFFAOYSA-N	CC1=NC=CC=C1OS(=O)(O)=O	3-hydroxy-2-methylpyridine sulfate	3-hydroxy-2-methylpyridine sulfate									Neg
100020985	209	63231	222088	Xenobiotics	Chemical	6128	NAMED	AOZDZUZVKNTLTR-UHFFFAOYSA-N	CC1=C(OS(=O)(O)=O)C=NC=C1	3-hydroxy-4-methylpyridine sulfate	3-hydroxy-4-methylpyridine sulfate									Neg
100021000	402	62851	220620	Lipid	Sphingomyelins	3132	NAMED	FAVAZPKFPKOYCT-VTAPXIELSA-N	CCCCCCCCCCCCCCC(O)C(N[C@@H](COP([O-])(OCC[N+](C)(C)C)=O)[C@@H](/C=C/CCCCCCCCCCCCC)O)=O	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**	SM 34:1;O3	SM 18:1;O2_16:0;O	SM 18:1;O2/16:0;O						Pos Late
100021001	400	62842	220607	Peptide	Dipeptide	791	NAMED	ZRJHYOXNWCMGMW-UHFFFAOYSA-N	O=C(C(CCCNC(N)=N)N1)N2C(CCC2)C1=O	cyclo(pro-arg)*	cyclo(pro-arg)*					21377732				Pos Early
100021123	400	62959	220848	Amino Acid	Lysine Metabolism	120	NAMED	ZRJHLGYVUCPZNH-MQWKRIRWSA-N	[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O	"hydroxy-N6,N6,N6-trimethyllysine*"	"hydroxy-N6,N6,N6-trimethyllysine*"									Pos Early
100021330	402	63127	221822	Lipid	Phosphatidylserine (PS)	2533	NAMED	UZBGQAUYCOMBMI-FBAMSMPZSA-N	O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	1-stearoyl-2-adrenoyl-GPS (18:0/22:4)*	1-stearoyl-2-adrenoyl-GPS (18:0/22:4)*	PS 40:5	PS 18:0_22:4	Unknown		34449013				Pos Late
100021363	209	63853	223434	Xenobiotics	Food Component/Plant	5254	NAMED	LOODYTDRRBLQNH-UHFFFAOYSA-N	OC1=CC=C(C=C1OC)C(NCC(O)=O)=O	vanilloylglycine	vanilloylglycine					2340857	HMDB0060026		3083688	Neg
100021457	305	63380	222464	Xenobiotics	Chemical	6300	NAMED	MCORDGVZLPBVJB-UHFFFAOYSA-N	CCCCOCCOCC(O)=O	(2-butoxyethoxy)acetic acid	(2-butoxyethoxy)acetic acid					95739			106312	Polar
100021467	305	63264	222194	Partially Characterized Molecules	Partially Characterized Molecules	6467	NAMED			pentose acid*	pentose acid*						HMDB0000892	C00803	7991	Polar
100021478	400	64596	238817	Amino Acid	Histidine Metabolism	96	NAMED	MXETUSMIYKMMAT-UHFFFAOYSA-N	CN1C=NC=C1CC(O)C(O)=O	1-methyl-5-imidazolelactate	1-methyl-5-imidazolelactate				2022510-60-5	65563369				Pos Early
100021633	305	63743	223288	Carbohydrate	Disaccharides and Oligosaccharides	1329	NAMED	OQIUPKPUOLIHHS-UHFFFAOYSA-N	CC1C(O)C(O)C(O)C(OC2C(CO)OC(OC3C(O)C(CO)OC(OC(C(O)C(O)C=O)C(O)CO)C3O)C(NC(C)=O)C2OC4C(OC5C(O)C(O)C(O)C(C)O5)C(O)C(O)C(CO)O4)O1	lacto-N-difucohexaose I	lacto-N-difucohexaose I				16789-38-1	2655593	HMDB0006580		3082109	Polar
